player,source_team,target_team,transfer,source_n90,target_n90,stat,stat_label,metric_group,metric_order,unit,carry_forward,context_prediction,actual,actual_change,predicted_change,carry_raw_abs_error,model_raw_abs_error,scale,carry_scaled_error,model_scaled_error,scaled_error_improvement,model_better_stat,model_outcome,metric_carry_error,metric_model_error,metric_gain_pct,player_carry_error_43,player_model_error_43,player_gain_pct_43,player_stat_win_rate_43,cohort_movers,cohort_carry_error_43,cohort_model_error_43,cohort_gain_pct_43,default_player
Riccardo Calafiori,Bologna,Arsenal,Bologna → Arsenal,26.1,10.9,prog_pass,Progressive Passes /90,Progression,5,per 90,3.67816091954,4.32442199845,4.95412844037,1.27596752083,0.646261078911,1.27596752083,0.629706441915,1.78903160941,0.713216867783,0.351981730565,0.361235137218,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.965187082357,0.883657396925,8.4470344581,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Amadou Onana,Everton,Aston Villa,Everton → Aston Villa,23.2,18,prog_pass,Progressive Passes /90,Progression,5,per 90,4.61206896552,4.93951598987,4.16666666667,-0.445402298851,0.327447024354,0.445402298851,0.772849323204,1.78903160941,0.248962788868,0.431993106852,-0.183030317984,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.456540301212,0.430075625889,5.79678842203,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Axel Disasi,Chelsea,Aston Villa,Chelsea → Aston Villa,28.7,5.4,prog_pass,Progressive Passes /90,Progression,5,per 90,3.90243902439,3.94435017617,2.96296296296,-0.939476061427,0.0419111517799,0.939476061427,0.981387213207,1.78903160941,0.525131057767,0.548557782907,-0.0234267251397,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.794252905282,0.71562700895,9.89935268847,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Ian Maatsen,Dortmund,Aston Villa,Dortmund → Aston Villa,14,12.7,prog_pass,Progressive Passes /90,Progression,5,per 90,5.71428571429,5.95104676076,3.93700787402,-1.77727784027,0.236761046472,1.77727784027,2.01403888674,1.78903160941,0.993430094205,1.12577043142,-0.132340337212,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.929532433484,0.769328591622,17.2348845603,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Marco Asensio,Paris S-G,Aston Villa,Paris S-G → Aston Villa,12.4,8.3,prog_pass,Progressive Passes /90,Progression,5,per 90,5.72580645161,6.30892879989,5.42168674699,-0.304119704625,0.583122348275,0.304119704625,0.887242052899,1.78903160941,0.169991241645,0.495934251935,-0.32594301029,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.532657057828,0.59631459329,-11.9509418916,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Ross Barkley,Luton Town,Aston Villa,Luton Town → Aston Villa,29.1,6.5,prog_pass,Progressive Passes /90,Progression,5,per 90,5.60137457045,5.37482863102,5.53846153846,-0.0629130319852,-0.226545939427,0.0629130319852,0.163632907442,1.78903160941,0.0351659700446,0.0914645144231,-0.0562985443786,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.620692819593,0.521724697711,15.9447827907,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Dean Huijsen,Roma,Bournemouth,Roma → Bournemouth,5.7,27,prog_pass,Progressive Passes /90,Progression,5,per 90,3.15789473684,3.40386033461,4.88888888889,1.73099415205,0.245965597764,1.73099415205,1.48502855428,1.78903160941,0.967559289028,0.830073960948,0.137485328079,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.763122336488,0.596687558197,21.8097112787,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Julian Araujo,Las Palmas,Bournemouth,Las Palmas → Bournemouth,16.2,5.5,prog_pass,Progressive Passes /90,Progression,5,per 90,4.56790123457,3.81858865287,2.54545454545,-2.02244668911,-0.749312581701,2.02244668911,1.27313410741,1.78903160941,1.13047007022,0.711633098442,0.418836971779,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.754741340575,0.634642804298,15.9125424593,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Michael Kayode,Fiorentina,Brentford,Fiorentina → Brentford,22.9,5.9,prog_pass,Progressive Passes /90,Progression,5,per 90,3.49344978166,3.46497307182,2.03389830508,-1.45955147657,-0.0284767098372,1.45955147657,1.43107476674,1.78903160941,0.815833252414,0.799915864657,0.0159173877574,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.745315540448,0.677255534632,9.1317035702,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Sepp van den Berg,Mainz 05,Brentford,Mainz 05 → Brentford,31.5,28.7,prog_pass,Progressive Passes /90,Progression,5,per 90,3.01587301587,2.72516642418,2.75261324042,-0.263259775455,-0.290706591698,0.263259775455,0.027446816243,1.78903160941,0.147152109594,0.0153417167694,0.131810392825,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.378912375771,0.378660888838,0.0663707362154,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Brajan Gruda,Mainz 05,Brighton,Mainz 05 → Brighton,18.2,7.6,prog_pass,Progressive Passes /90,Progression,5,per 90,3.9010989011,3.77287200993,3.42105263158,-0.48004626952,-0.128226891165,0.48004626952,0.351819378355,1.78903160941,0.268327438708,0.196653528369,0.0716739103385,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.706549850574,0.651299229616,7.81977675216,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Jadon Sancho,Dortmund,Chelsea,Dortmund → Chelsea,10.5,19.6,prog_pass,Progressive Passes /90,Progression,5,per 90,5.90476190476,4.78770208249,4.59183673469,-1.31292517007,-1.11705982227,1.31292517007,0.195865347795,1.78903160941,0.733874775137,0.10948121138,0.624393563758,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.587680697468,0.610116497705,-3.81768540858,0.325581395349,255,0.542554694382,0.500315163656,7.78530370535,0
Pedro Neto,Wolves,Chelsea,Wolves → Chelsea,16.8,25.2,prog_pass,Progressive Passes /90,Progression,5,per 90,3.21428571429,3.17798095166,2.38095238095,-0.833333333333,-0.0363047626264,0.833333333333,0.797028570707,1.78903160941,0.465801346914,0.445508378117,0.0202929687969,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.433814345371,0.419433705073,3.3149296356,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Tosin Adarabioyo,Fulham,Chelsea,Fulham → Chelsea,18,15.7,prog_pass,Progressive Passes /90,Progression,5,per 90,3.44444444444,3.1630943793,2.67515923567,-0.769285208776,-0.281350065147,0.769285208776,0.487935143628,1.78903160941,0.43000090369,0.27273701653,0.15726388716,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.36133974348,0.447795738575,-23.9265114493,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Daichi Kamada,Lazio,Crystal Palace,Lazio → Crystal Palace,17.2,17.4,prog_pass,Progressive Passes /90,Progression,5,per 90,5.58139534884,5.08295167608,5.11494252874,-0.466452820102,-0.498443672755,0.466452820102,0.0319908526536,1.78903160941,0.26072922225,0.017881658706,0.242847563544,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.476110238374,0.399587160836,16.072554499,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Eddie Nketiah,Arsenal,Crystal Palace,Arsenal → Crystal Palace,12,11.5,prog_pass,Progressive Passes /90,Progression,5,per 90,1.66666666667,1.6099373172,1.65217391304,-0.0144927536232,-0.0567293494692,0.0144927536232,0.042236595846,1.78903160941,0.0081008929898,0.0236086358809,-0.0155077428911,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.383908904493,0.380703304917,0.834989639082,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Ismaila Sarr,Marseille,Crystal Palace,Marseille → Crystal Palace,16.1,30.1,prog_pass,Progressive Passes /90,Progression,5,per 90,2.23602484472,2.06434793507,2.82392026578,0.58789542106,-0.17167690965,0.58789542106,0.75957233071,1.78903160941,0.328610974769,0.424571777668,-0.0959608028987,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.512972132357,0.427411797627,16.6793338922,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Maxence Lacroix,Wolfsburg,Crystal Palace,Wolfsburg → Crystal Palace,26.2,34.6,prog_pass,Progressive Passes /90,Progression,5,per 90,3.01526717557,3.11209312688,1.87861271676,-1.13665445881,0.0968259513056,1.13665445881,1.23348041012,1.78903160941,0.635346213467,0.689468203708,-0.0541219902412,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.452755012792,0.425715618905,5.97219094726,0.418604651163,255,0.542554694382,0.500315163656,7.78530370535,0
Trevoh Chalobah,Chelsea,Crystal Palace,Chelsea → Crystal Palace,10.6,11.8,prog_pass,Progressive Passes /90,Progression,5,per 90,2.92452830189,2.81956000422,2.8813559322,-0.0431723696834,-0.104968297672,0.0431723696834,0.0617959279881,1.78903160941,0.0241316975376,0.0345415517888,-0.0104098542512,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.93218518491,0.714069768648,23.3982925059,0.720930232558,255,0.542554694382,0.500315163656,7.78530370535,0
Iliman Ndiaye,Marseille,Everton,Marseille → Everton,18,27,prog_pass,Progressive Passes /90,Progression,5,per 90,3.44444444444,3.06142778717,2.18518518519,-1.25925925926,-0.383016657279,1.25925925926,0.87624260198,1.78903160941,0.703877590892,0.48978598107,0.214091609821,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.473346008147,0.472755468283,0.124758602418,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Jake O'Brien,Lyon,Everton,Lyon → Everton,26.3,17.5,prog_pass,Progressive Passes /90,Progression,5,per 90,2.5855513308,2.68928611527,2.85714285714,0.271591526344,0.103734784471,0.271591526344,0.167856741873,1.78903160941,0.151809238538,0.0938254757438,0.0579837627941,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.6315575373,0.620576120903,1.73878320644,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
Orel Mangala,Nott'ham Forest,Everton,Nott'ham Forest → Everton,17.4,14,prog_pass,Progressive Passes /90,Progression,5,per 90,2.58620689655,3.01495301265,2.42857142857,-0.15763546798,0.428746116094,0.15763546798,0.586381584074,1.78903160941,0.0881121759679,0.327764798001,-0.239652622033,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.416149918896,0.493383191814,-18.5590022758,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Joachim Andersen,Crystal Palace,Fulham,Crystal Palace → Fulham,37.9,28.7,prog_pass,Progressive Passes /90,Progression,5,per 90,3.87862796834,4.08240252913,3.90243902439,0.0238110560525,0.203774560795,0.0238110560525,0.179963504743,1.78903160941,0.0133094663768,0.100592691485,-0.0872832251085,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.498903098922,0.482155257501,3.35693273036,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Sander Berge,Burnley,Fulham,Burnley → Fulham,33.4,24.7,prog_pass,Progressive Passes /90,Progression,5,per 90,4.91017964072,4.66285052909,5.02024291498,0.110063274261,-0.247329111626,0.110063274261,0.357392385887,1.78903160941,0.0615211456759,0.199768625668,-0.138247479992,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.319997187399,0.29721811197,7.11852363913,0.558139534884,255,0.542554694382,0.500315163656,7.78530370535,0
İlkay Gündoğan,Barcelona,Manchester City,Barcelona → Manchester City,33.3,24.7,prog_pass,Progressive Passes /90,Progression,5,per 90,6.72672672673,8.09300775724,5.14170040486,-1.58502632187,1.36628103051,1.58502632187,2.95130735238,1.78903160941,0.885968874744,1.64966752787,-0.763698653129,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.476791769363,0.475054963327,0.36426929904,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Sávio,Girona,Manchester City,Girona → Manchester City,33.1,19.6,prog_pass,Progressive Passes /90,Progression,5,per 90,2.80966767372,3.2927271148,3.41836734694,0.608699673223,0.483059441084,0.608699673223,0.125640232139,1.78903160941,0.340239753184,0.0702280672284,0.270011685955,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.661518779345,0.514923934316,22.1603451945,0.697674418605,255,0.542554694382,0.500315163656,7.78530370535,0
Joshua Zirkzee,Bologna,Manchester Utd,Bologna → Manchester Utd,30.7,15.6,prog_pass,Progressive Passes /90,Progression,5,per 90,2.8013029316,2.78116657284,2.82051282051,0.0192098889167,-0.0201363587605,0.0192098889167,0.0393462476772,1.78903160941,0.0107375905578,0.0219930421969,-0.0112554516391,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.522425613897,0.510315245015,2.31810396734,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Leny Yoro,Lille,Manchester Utd,Lille → Manchester Utd,29.7,12.9,prog_pass,Progressive Passes /90,Progression,5,per 90,2.28956228956,2.95884212979,4.03100775194,1.74144546238,0.66927984023,1.74144546238,1.07216562215,1.78903160941,0.973401170342,0.599299429092,0.37410174125,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.443716387321,0.627731951456,-41.4714374752,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Manuel Ugarte Ribeiro,Paris S-G,Manchester Utd,Paris S-G → Manchester Utd,21.5,19.8,prog_pass,Progressive Passes /90,Progression,5,per 90,4.04651162791,4.85637370877,3.08080808081,-0.965703547099,0.809862080862,0.965703547099,1.77556562796,1.78903160941,0.53979121555,0.992473033246,-0.452681817696,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.56845035534,0.543205828583,4.44093780926,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Matthijs de Ligt,Bayern Munich,Manchester Utd,Bayern Munich → Manchester Utd,15.4,23.6,prog_pass,Progressive Passes /90,Progression,5,per 90,6.36363636364,4.48418719711,2.33050847458,-4.03312788906,-1.87944916653,4.03312788906,2.15367872253,1.78903160941,2.2543636836,1.20382373973,1.05053994387,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.60724519708,0.395006194818,34.95112078,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Noussair Mazraoui,Bayern Munich,Manchester Utd,Bayern Munich → Manchester Utd,13.3,31.5,prog_pass,Progressive Passes /90,Progression,5,per 90,7.74436090226,5.80726089935,3.65079365079,-4.09356725146,-1.93710000291,4.09356725146,2.15646724855,1.78903160941,2.2881469673,1.20538241874,1.08276454855,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.862239061372,0.67774586527,21.3969888825,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Álex Moreno,Aston Villa,Nott'ham Forest,Aston Villa → Nott'ham Forest,11.5,10.6,prog_pass,Progressive Passes /90,Progression,5,per 90,2.08695652174,2.42147974418,3.20754716981,1.12059064807,0.334523222445,1.12059064807,0.786067425628,1.78903160941,0.626367159853,0.439381518747,0.186985641106,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.620011825263,0.611093270947,1.43844906707,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Elliot Anderson,Newcastle Utd,Nott'ham Forest,Newcastle Utd → Nott'ham Forest,11.4,30.3,prog_pass,Progressive Passes /90,Progression,5,per 90,5,4.2302677523,4.71947194719,-0.280528052805,-0.769732247702,0.280528052805,0.489204194896,1.78903160941,0.156804413813,0.273446367478,-0.116641953666,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.63941360745,0.473595782949,25.9327957005,0.604651162791,255,0.542554694382,0.500315163656,7.78530370535,0
Nikola Milenković,Fiorentina,Nott'ham Forest,Fiorentina → Nott'ham Forest,27.9,37,prog_pass,Progressive Passes /90,Progression,5,per 90,2.90322580645,2.94026505433,1.37837837838,-1.52484742807,0.0370392478789,1.52484742807,1.56188667595,1.78903160941,0.852331183001,0.873034700862,-0.0207035178608,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.614227170986,0.601972711346,1.99510217372,0.488372093023,255,0.542554694382,0.500315163656,7.78530370535,0
Djed Spence,Genoa,Tottenham,Genoa → Tottenham,9.5,19.9,prog_pass,Progressive Passes /90,Progression,5,per 90,2.63157894737,2.82160152684,5.27638190955,2.64480296218,0.190022579475,2.64480296218,2.4547803827,1.78903160941,1.47834333853,1.37212801037,0.106215328156,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.771013110671,0.529193973031,31.3638165543,0.720930232558,255,0.542554694382,0.500315163656,7.78530370535,0
Dominic Solanke,Bournemouth,Tottenham,Bournemouth → Tottenham,36.9,24.5,prog_pass,Progressive Passes /90,Progression,5,per 90,1.62601626016,1.55172652323,1.91836734694,0.292351086776,-0.0742897369337,0.292351086776,0.36664082371,1.78903160941,0.16341303599,0.204938147421,-0.0415251114307,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.305088482888,0.372203647998,-21.998590204,0.302325581395,255,0.542554694382,0.500315163656,7.78530370535,0
Mathys Tel,Bayern Munich,Tottenham,Bayern Munich → Tottenham,11.7,10.1,prog_pass,Progressive Passes /90,Progression,5,per 90,2.30769230769,2.59228432861,2.07920792079,-0.2284843869,0.284592020916,0.2284843869,0.513076407816,1.78903160941,0.1277140022,0.286790018196,-0.159076015996,0,Carry-forward better,0.569905911635,0.491101490699,13.8276194942,0.786220671992,0.652732616542,16.978446409,0.651162790698,255,0.542554694382,0.500315163656,7.78530370535,0
Radu Drăgușin,Genoa,Tottenham,Genoa → Tottenham,19,13.9,prog_pass,Progressive Passes /90,Progression,5,per 90,1.52631578947,2.03512896846,2.6618705036,1.13555471412,0.50881317899,1.13555471412,0.626741535134,1.78903160941,0.634731498399,0.350324461478,0.284407036921,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.644220989259,0.609439787347,5.39895509344,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Wilson Odobert,Burnley,Tottenham,Burnley → Tottenham,23.3,9.4,prog_pass,Progressive Passes /90,Progression,5,per 90,2.48927038627,3.08409276712,2.87234042553,0.383070039266,0.59482238085,0.383070039266,0.211752341585,1.78903160941,0.214121448303,0.118361431107,0.0957600171961,1,Context model better,0.569905911635,0.491101490699,13.8276194942,0.530365500308,0.534950612845,-0.864519380286,0.418604651163,255,0.542554694382,0.500315163656,7.78530370535,0
